사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202011,공항철도 1호선,김포공항(공항철도),301497,19268,169301,12768,320765,182069
202010,공항철도 1호선,김포공항(공항철도),292066,18664,163850,12544,310730,176394
202009,공항철도 1호선,김포공항(공항철도),208899,13348,128304,9431,222247,137735
202008,공항철도 1호선,김포공항(공항철도),270393,15353,156605,10555,285746,167160
202007,공항철도 1호선,김포공항(공항철도),273522,16645,161561,11322,290167,172883
202011,5호선,김포공항(5호선),170603,24880,166461,26803,195483,193264
202010,5호선,김포공항(5호선),172287,24625,165667,27203,196912,192870
202009,5호선,김포공항(5호선),129129,20834,129013,22599,149963,151612
202008,5호선,김포공항(5호선),163300,23980,157051,25792,187280,182843
202007,5호선,김포공항(5호선),167573,25386,161032,27805,192959,188837
202011,9호선,김포공항(9호선),206851,16014,305603,19021,222865,324624
202010,9호선,김포공항(9호선),205854,15548,290498,18547,221402,309045
202009,9호선,김포공항(9호선),153075,12122,224445,14150,165197,238595
202008,9호선,김포공항(9호선),195987,14244,279004,16478,210231,295482
202007,9호선,김포공항(9호선),205862,15313,291319,17391,221175,308710
202011,5호선,까치산,627576,126693,589798,128185,754269,717983
202010,5호선,까치산,621172,130594,581440,131390,751766,712830
202009,5호선,까치산,557703,115607,525407,117597,673310,643004
202008,5호선,까치산,579587,117671,544769,118698,697258,663467
202007,5호선,까치산,677684,134815,628657,135753,812499,764410
202011,7호선,까치울,173525,23576,164892,23765,197101,188657
202010,7호선,까치울,172866,26080,163727,26447,198946,190174
202009,7호선,까치울,150755,20653,145108,20906,171408,166014
202008,7호선,까치울,154919,20287,147299,20655,175206,167954
202007,7호선,까치울,185047,24952,175955,25423,209999,201378
202011,2호선,낙성대(강감찬),636704,88522,606326,90319,725226,696645
202010,2호선,낙성대(강감찬),624856,89549,593016,91050,714405,684066
202009,2호선,낙성대(강감찬),555860,77880,523098,78956,633740,602054
202008,2호선,낙성대(강감찬),591554,79460,559626,80822,671014,640448
202007,2호선,낙성대(강감찬),697411,90983,653786,92488,788394,746274
202011,7호선,남구로,356197,49795,382057,49409,405992,431466
202010,7호선,남구로,341541,49661,364466,49683,391202,414149
202009,7호선,남구로,323909,44750,345316,44881,368659,390197
202008,7호선,남구로,324945,45563,343566,45519,370508,389085
202007,7호선,남구로,371122,50822,394190,51326,421944,445516
202011,수인선,남동인더스파크,50212,6047,55621,6069,56259,61690
202010,수인선,남동인더스파크,47330,5970,52081,5923,53300,58004
202009,수인선,남동인더스파크,44808,5618,49522,5607,50426,55129
202008,수인선,남동인더스파크,42721,5134,46517,5167,47855,51684
202007,수인선,남동인더스파크,49133,5942,53934,5800,55075,59734
202011,3호선,남부터미널(예술의전당),666894,96291,687998,97155,763185,785153
202010,3호선,남부터미널(예술의전당),638483,95001,649343,96199,733484,745542
202009,3호선,남부터미널(예술의전당),538176,78688,564092,79395,616864,643487
202008,3호선,남부터미널(예술의전당),608618,82834,628887,83066,691452,711953
202007,3호선,남부터미널(예술의전당),731902,99262,754445,100480,831164,854925
202011,7호선,남성,239339,56656,215700,56116,295995,271816
202010,7호선,남성,233417,56415,209320,55755,289832,265075
202009,7호선,남성,209359,48929,190209,48736,258288,238945
202008,7호선,남성,217325,50737,197023,50450,268062,247473
202007,7호선,남성,254688,57627,226406,57303,312315,283709
202011,경부선,남영,220044,30818,231855,32010,250862,263865
202010,경부선,남영,211884,31652,222009,32988,243536,254997
202009,경부선,남영,183112,27952,191337,29212,211064,220549
202008,경부선,남영,190498,27349,198082,28712,217847,226794
202007,경부선,남영,235913,31963,244885,34107,267876,278992
202011,경춘선,남춘천,47179,17128,48164,17816,64307,65980
202010,경춘선,남춘천,50593,20678,51337,21637,71271,72974
202009,경춘선,남춘천,38847,15220,40036,15327,54067,55363
202008,경춘선,남춘천,42926,16372,45194,16907,59298,62101
202007,경춘선,남춘천,51587,20339,53329,21352,71926,74681
202011,4호선,남태령,24255,7073,19607,6583,31328,26190
202010,4호선,남태령,24047,7331,19204,6799,31378,26003
202009,4호선,남태령,19751,6280,16321,5961,26031,22282
202008,4호선,남태령,20558,6327,17434,5832,26885,23266
202007,4호선,남태령,25621,7352,21147,6914,32973,28061
202011,8호선,남한산성입구(성남법원.검찰청),298899,65393,272448,62551,364292,334999
202010,8호선,남한산성입구(성남법원.검찰청),290451,67898,260742,64663,358349,325405
202009,8호선,남한산성입구(성남법원.검찰청),245110,60228,219861,58073,305338,277934
202008,8호선,남한산성입구(성남법원.검찰청),248558,57413,219526,55515,305971,275041
202007,8호선,남한산성입구(성남법원.검찰청),304189,66811,268295,63872,371000,332167
202011,7호선,내방,306389,53222,313258,51681,359611,364939
202010,7호선,내방,292597,53256,299008,51250,345853,350258
202009,7호선,내방,270521,47880,274730,45851,318401,320581
202008,7호선,내방,283409,49247,288062,47725,332656,335787
202007,7호선,내방,327522,56707,336118,55079,384229,391197
202011,9호선,노들,89531,25963,75618,24043,115494,99661
202010,9호선,노들,88465,26130,73953,24133,114595,98086
202009,9호선,노들,77684,22802,65207,20874,100486,86081
202008,9호선,노들,86113,23375,70749,21528,109488,92277
202007,9호선,노들,98488,27108,81270,25005,125596,106275
202011,경부선,노량진(1호선),216713,33553,223329,32267,250266,255596
202010,경부선,노량진(1호선),218991,35067,221302,32988,254058,254290
202009,경부선,노량진(1호선),161190,28389,162867,27427,189579,190294
202008,경부선,노량진(1호선),181935,22210,175744,20043,204145,195787
202007,경부선,노량진(1호선),234607,27246,222950,24724,261853,247674
202011,9호선,노량진(9호선),604519,74741,602740,75785,679260,678525
202010,9호선,노량진(9호선),593887,75340,595937,76810,669227,672747
202009,9호선,노량진(9호선),464306,69187,455310,69707,533493,525017
202008,9호선,노량진(9호선),560029,65039,558742,66108,625068,624850
202007,9호선,노량진(9호선),700008,77587,701637,78726,777595,780363
202011,4호선,노원(4호선),431810,73495,495256,72219,505305,567475
202010,4호선,노원(4호선),427590,74232,495544,73416,501822,568960
202009,4호선,노원(4호선),357281,62055,409626,61080,419336,470706
202008,4호선,노원(4호선),395547,65405,454037,63855,460952,517892
202007,4호선,노원(4호선),478487,78266,555240,77209,556753,632449
202011,7호선,노원(7호선),405390,92261,436139,93248,497651,529387
202010,7호선,노원(7호선),402328,95239,438579,95790,497567,534369
202009,7호선,노원(7호선),341368,83056,366889,84579,424424,451468
202008,7호선,노원(7호선),387589,86990,417885,87650,474579,505535
202007,7호선,노원(7호선),456568,103289,494290,103627,559857,597917
202011,3호선,녹번,321639,61497,285970,60839,383136,346809
202010,3호선,녹번,312060,61668,272412,60852,373728,333264
202009,3호선,녹번,274743,54519,242196,53825,329262,296021
202008,3호선,녹번,284973,54655,248434,53794,339628,302228
202007,3호선,녹번,339234,64107,293202,62711,403341,355913
202011,6호선,녹사평(용산구청),108000,15705,109283,15280,123705,124563
202010,6호선,녹사평(용산구청),114313,15969,118672,15287,130282,133959
202009,6호선,녹사평(용산구청),95294,14027,94869,13299,109321,108168
202008,6호선,녹사평(용산구청),98603,14001,98273,13134,112604,111407
202007,6호선,녹사평(용산구청),117238,16028,118631,15354,133266,133985
202011,경원선,녹양,91458,29399,86546,28549,120857,115095
202010,경원선,녹양,90616,31425,85754,30658,122041,116412
202009,경원선,녹양,77734,27170,74738,26392,104904,101130
202008,경원선,녹양,79284,26449,75245,25386,105733,100631
202007,경원선,녹양,96757,30361,91154,29150,127118,120304
202011,경원선,녹천,91606,32859,73839,29725,124465,103564
202010,경원선,녹천,88991,33484,71725,30389,122475,102114
202009,경원선,녹천,78910,29457,64611,26872,108367,91483
202008,경원선,녹천,79177,28257,65598,25672,107434,91270
202007,경원선,녹천,97342,34012,78513,31134,131354,109647
202011,7호선,논현,458597,43132,509150,42743,501729,551893
202010,7호선,논현,440134,42554,490634,42446,482688,533080
202009,7호선,논현,394979,38110,431983,37606,433089,469589
202008,7호선,논현,410149,38806,456274,38635,448955,494909
202007,7호선,논현,490925,45320,550705,44753,536245,595458
202011,경의선,능곡,72391,24677,63919,24305,97068,88224
202010,경의선,능곡,72234,26193,64190,25646,98427,89836
202009,경의선,능곡,61428,22742,54829,22268,84170,77097
202008,경의선,능곡,63570,22194,56652,21904,85764,78556
202007,경의선,능곡,76525,26467,67610,26301,102992,93911
202011,8호선,단대오거리,210684,55714,197848,53677,266398,251525
202010,8호선,단대오거리,202368,55832,188016,53549,258200,241565
202009,8호선,단대오거리,176048,50428,166678,48197,226476,214875
202008,8호선,단대오거리,182243,49655,172951,47631,231898,220582
202007,8호선,단대오거리,221202,56855,206009,54669,278057,260678
202011,수인선,달월,1325,808,1105,528,2133,1633
202010,수인선,달월,1383,878,1255,642,2261,1897
202009,수인선,달월,1229,865,982,656,2094,1638
202008,수인선,달월,1074,699,822,499,1773,1321
202007,수인선,달월,1387,767,1030,554,2154,1584
202011,5호선,답십리,341242,66347,307280,64415,407589,371695
202010,5호선,답십리,330363,67301,296898,64885,397664,361783
202009,5호선,답십리,297650,57260,268503,55712,354910,324215
202008,5호선,답십리,308978,59668,278192,58284,368646,336476
202007,5호선,답십리,367268,69277,326952,66945,436545,393897
202011,4호선,당고개,258825,74748,229196,73346,333573,302542
202010,4호선,당고개,257799,79232,227325,78248,337031,305573
202009,4호선,당고개,225706,68733,202925,68511,294439,271436
202008,4호선,당고개,231508,69283,207103,69036,300791,276139
202007,4호선,당고개,276119,82392,245915,81661,358511,327576
202011,2호선,당산(2호선),442974,48526,514235,53117,491500,567352
202010,2호선,당산(2호선),437400,51504,503398,55817,488904,559215
202009,2호선,당산(2호선),378259,43990,436689,48020,422249,484709
202008,2호선,당산(2호선),390629,44579,453119,48819,435208,501938
202007,2호선,당산(2호선),484019,54589,560237,59578,538608,619815
202011,9호선,당산(9호선),408839,52046,405650,47218,460885,452868
202010,9호선,당산(9호선),395901,51579,393578,46940,447480,440518
202009,9호선,당산(9호선),345741,44649,340572,40623,390390,381195
202008,9호선,당산(9호선),376695,48392,372567,44175,425087,416742
202007,9호선,당산(9호선),447917,56997,443223,51947,504914,495170
202011,경부선,당정,138980,24401,131392,23617,163381,155009
202010,경부선,당정,135905,24654,128648,23695,160559,152343
202009,경부선,당정,116627,20889,111593,20193,137516,131786
202008,경부선,당정,118492,20495,113108,20013,138987,133121
202007,경부선,당정,145796,24258,138070,23677,170054,161747
202011,일산선,대곡,38097,10302,27892,9655,48399,37547
202010,일산선,대곡,37901,12002,27765,11495,49903,39260
202009,일산선,대곡,31422,9890,22991,9419,41312,32410
202008,일산선,대곡,32256,9655,24093,9229,41911,33322
202007,일산선,대곡,39978,11921,29185,11293,51899,40478
202011,과천선,대공원,49281,36609,53085,38020,85890,91105
202010,과천선,대공원,77087,50074,82380,51382,127161,133762
202009,과천선,대공원,35161,28124,38489,28998,63285,67487
202008,과천선,대공원,29591,22562,32271,23316,52153,55587
202007,과천선,대공원,38138,33037,41979,34115,71175,76094
202011,2호선,대림(구로구청) 2호선,574779,95776,583775,99234,670555,683009
202010,2호선,대림(구로구청) 2호선,574803,96685,584940,99571,671488,684511
202009,2호선,대림(구로구청) 2호선,511997,82645,523077,85679,594642,608756
202008,2호선,대림(구로구청) 2호선,533788,83361,542916,86197,617149,629113
202007,2호선,대림(구로구청) 2호선,611621,96900,619117,100163,708521,719280
202011,7호선,대림(구로구청) 7호선,193272,27486,195541,27150,220758,222691
202010,7호선,대림(구로구청) 7호선,199700,28161,203485,27513,227861,230998
202009,7호선,대림(구로구청) 7호선,178609,25259,179322,24392,203868,203714
202008,7호선,대림(구로구청) 7호선,186507,25181,186170,24448,211688,210618
202007,7호선,대림(구로구청) 7호선,199993,28215,201119,27296,228208,228415
202011,분당선,대모산입구,67479,23442,61615,23215,90921,84830
202010,분당선,대모산입구,65141,23845,58697,23543,88986,82240
202009,분당선,대모산입구,57044,20866,51650,20490,77910,72140
202008,분당선,대모산입구,58070,20899,51559,20236,78969,71795
202007,분당선,대모산입구,71785,24387,63705,23944,96172,87649
202011,경부선,대방,287700,55945,297514,55380,343645,352894
202010,경부선,대방,273998,55197,280952,54711,329195,335663
202009,경부선,대방,237296,46839,241655,46258,284135,287913
202008,경부선,대방,253449,48029,257048,47307,301478,304355
202007,경부선,대방,306976,56355,311750,56067,363331,367817
202011,경춘선,대성리,11645,4765,10409,4274,16410,14683
202010,경춘선,대성리,11966,6197,10882,5655,18163,16537
202009,경춘선,대성리,9377,5264,8529,4858,14641,13387
202008,경춘선,대성리,15396,4557,13762,4053,19953,17815
202007,경춘선,대성리,18575,5815,17560,5227,24390,22787
202011,안산선,대야미,106410,25029,93972,23595,131439,117567
202010,안산선,대야미,108493,27636,94561,26169,136129,120730
202009,안산선,대야미,93978,23509,82982,22042,117487,105024
202008,안산선,대야미,94546,21956,83432,20819,116502,104251
202007,안산선,대야미,113961,26575,99897,24954,140536,124851
